X,Y,KKOD,TEXT,TEXTTYP
1941118.84330541,8543570.38278839,52,Lundkvistsh.,O
2028510.86540961,8385071.79770911,1,St. Kråkvilan,O
2064534.29504555,8479713.78588223,1,L. Högklyke,O
1946871.50793247,8386418.34798136,2,Äskelunda,O
1900503.16677914,8395325.55600754,52,Hjortmossberget,O
1891159.13913324,8382848.93868706,1,Brunkebotorp,O
1955592.72932864,8386756.52626586,1,L. Blomsberg,O
1986024.80312666,8441025.50864499,52,Granholmen,O
1999645.48373211,8386831.15617704,1,S Gulunge,O
1992772.75484821,8467030.00640567,52,Skobolandsmossen,O
2027840.21094969,8400063.21145938,54,Norr-Giningen,O
2040385.57275082,8465520.50923665,2,Norrskedika gruvor,O
2060906.47292886,8481488.80870762,194,Högklyksfjärden,O
1917317.21444867,8463764.87123039,52,Östervåla stormosse,O
1889110.77796724,8444350.4492728,82,Skärsjöb.,O
1931757.93228891,8380001.02730881,1,L. Trillbo,O
1931624.61618931,8349926.59438018,42,Hagalunds naturreservat,O
1939349.82161182,8299611.69250819,51,L. Mittskär,O
1933954.0689687,8502121.44240701,52,Junh.,O
1911398.52092234,8365281.94508096,1,St. Borrsätra,O
1877424.3533449,8317244.94694165,74,Blotsvens hög,O
1873260.47302926,8443129.04364443,52,Stångmyran,O
1958669.834735,8339466.14805152,42,Sandhagens naturreservat,O
1891605.1211334,8361008.84956911,52,Fästningsberget,O
1983536.30026954,8436604.44395906,51,Notholmen,O
1983106.98405815,8458229.97496666,52,Hornrörsslåttan,O
1930935.86530379,8397307.70762537,1,L. Bolandet,O
2059641.76548456,8472281.37446186,192,Långsidabukten,O
2012927.95113519,8359109.81949563,52,Långbols Stormosse,O
1981617.41099478,8443288.35504144,1,S Bullerbacken,O
1964811.17950538,8402031.19751541,1,Fågelsången,O
2076487.20979293,8461797.55372308,52,Långnäsudden,O
1949280.8398486,8428151.07352162,42,Viksta stentorgs,O
1949891.92694311,8427800.75351026,42, naturres.,O
1881892.90324114,8441812.71732748,52,Gäddsjömossen,O
2055674.33737809,8499377.18140641,52,Gumsskärsbådan,O
1971175.34895568,8361883.00142842,1,L. Åby,O
1944135.94640628,8444294.44841483,2,L. Åsbo,O
1947744.41626952,8414256.38818022,82,Velångsb.,O
1937283.44375022,8362850.60752559,2,St. Göken,O
1976263.50410864,8400977.75664261,52,Lenabergs kalkbrott,O
2002261.9303845,8453129.65195796,52,Krapelåsmossen,O
2018935.83833529,8490148.90385383,182,Gunnarsbo-Lillfjärden,O
1942246.62420712,8334263.39887983,74,Gamla Lundersta,O
1979357.60265568,8384837.38742576,42,Forsvretens naturreservat,O
1942410.61993753,8284741.43600796,52,L. Gåsholmen,O
1957376.6991947,8393990.89062541,42,Högstaåsens,O
1957371.04902474,8393664.23244999,42,naturres.,O
1997516.51775758,8344248.33841195,2,L. Vallby,O
1873777.49757589,8440804.68493449,52,Skällarmossen,O
1995579.50630706,8523552.42088488,1,Hjälmungeskogen,O
1887912.57766841,8307498.58591127,1,Fredriksdal,O
1897838.75858223,8307302.61765985,52,St. Skarpan,O
1925381.03892935,8408328.74464523,1,S Rörmyra,O
1882989.29959249,8368576.03544264,52,Flostaåsen,O
1873291.55488003,8402710.170866,74,St. Runhällen,O
1946222.9314561,8488880.88382908,42,Ersta naturreservat,O
1981217.25659141,8454528.6466079,52,Galgbacken,O
1914732.51992241,8459774.04861758,192,Korboviken,O
2052917.0155059,8443917.37628792,51,Rättarskäret,O
1930074.43545477,8503474.80261703,52,Lukholmen,O
1900337.15128739,8328077.05017934,2,N Rekasta,O
2012052.68294882,8384625.50783118,1,L. Hammarbol,O
1966708.84933104,8520703.58208663,52,Skutholmen,O
1866474.75118083,8437502.6417897,51,Nabbängsh.,O
1931368.68370523,8494807.67734511,1,S Brusbo,O
1902528.00167778,8397382.29837975,182,St. Hålsjön,O
2029513.67515159,8384724.61511929,1,L. Kråkvilan,O
1977194.6010008,8338621.60400792,2,V Ängby,O
2047272.80893166,8507466.03320569,1,Björkskär,O
2037045.14497257,8411058.25338955,42,Vildöknens naturres.,O
1941894.92628327,8424887.66313417,42,Gåsholmens naturreservat,O
2081207.46599334,8456412.87124487,17,Vässarö kapell,O
1890369.61163492,8423302.36599456,82,Brinnsb.,O
1933193.54114668,8313477.94870254,2,Hammarsudd,O
1919580.18438066,8496423.25636377,52,L. Svinön,O
1934062.17568937,8517725.33603015,51,L. Kungsön,O
1902567.241322,8321425.81292293,2,Herrgården,O
1957215.31096848,8445082.89821321,1,St. Labole,O
1971393.86328016,8524801.63289999,52,Högh.,O
1875844.54677195,8426021.52039208,52,Berga mosse,O
1893025.13718179,8295718.10509358,194,Hjulstafjärden,O
1910541.34254204,8373872.57795225,1,V Hasselbo,O
1880387.26077461,8457552.7171169,52,Skogvaktarh.,O
2022041.62151844,8409733.62166901,2,Ö Våxome,O
2060711.40687292,8480645.88220897,51, Yttre Bromstören,O
2049665.03709272,8499403.99703001,1,Norrbacka,O
1977475.3109754,8476385.79623508,192,Elingeviken,O
1963923.29793809,8464290.55985075,52,Storhällarna,O
1873756.60573322,8437624.74647046,52,Midsommarh.,O
1922765.17872635,8293054.05215335,1,L. Nybygget,O
1926000.51200566,8373765.17704133,1,L. Norrgärde,O
1907294.77767836,8297960.40990837,52,Husby holme,O
1921417.62741067,8356981.12914193,75,St. Kokärr,O
1938361.08714159,8323414.75424511,1,L. Segersta,O
1925209.9550404,8296482.77668969,2,V Väppeby,O
1915801.92978699,8287401.63647376,192,Strandbyviken,O
1985809.05221677,8340210.99159334,192,Ledingev.,O
1961252.23802813,8467528.94634783,1,L. Bultebo,O
2042092.31684811,8383278.11042627,52,Slättemossen,O
1936544.6565563,8372919.64532981,1,L. Kil,O
2017784.97649009,8496084.55558177,192,Rångsefj.,O
1960957.57243327,8409071.01999328,1,L. Källbo,O
1902124.22515108,8301500.8943477,52,Mellholmen,O
1973190.46542909,8518153.98666475,192,Alskärsfjärden,O
1867625.15845666,8346263.85231717,52,Gränsmossen,O
1948028.3732246,8317685.26033257,192,Varpsund,O
2075120.85934616,8436549.51984591,52,V Gyltan,O
1989600.935516,8468567.12792829,52,Randbomossarna,O
1907489.48115614,8418247.44455531,52,Bortre Fäbodberget,O
1921172.17417852,8338604.59032684,1,L. Kvek,O
1926520.13707874,8393537.03870237,52,Dågglövsmossen,O
2059165.99056456,8496847.57277151,52,Långskärsslangran,O
1970567.43424041,8489892.35533913,52,Finnmyren,O
1959671.9533297,8381595.96224362,1,L. Vallskog,O
1981195.57364612,8514218.12270092,43,Sund-Julö,O
2072138.75623952,8489001.53273495,53,Stor-Lågbådan,O
1929145.86883064,8369339.09017372,1,St. Ålbo,O
1982713.12243126,8434780.50108352,43,Andersby ängsbackars naturreservat,O
1922410.11518429,8364893.42058147,1,L. Sundby,O
1900484.38619816,8297062.56035831,192,Rönnholmsviken,O
1966321.35705811,8356029.41769382,182,Nedre Föret,O
2011004.74138654,8356545.87154586,52,Abborrkärret,O
2013414.74795225,8382035.94481878,16,St. Väsby,O
1876716.17738533,8400133.76958445,52,Långsveds-,O
1925083.11144969,8498543.80828659,53,St. Tylleroppsön,O
1928560.00379696,8337713.14025964,16,St. Bärby,O
2052152.11628153,8450353.40450901,192,Länsösundet,O
1887340.40406148,8420365.92427787,182,S Brinnen,O
1935591.2807173,8502481.04033757,51,Bodh.,O
1881068.69248172,8459385.70050148,52,Lars-Olsh.,O
1884806.3160859,8453540.54876504,52,Björkh.,O
1934038.35903006,8513505.61773466,52,Björkh.,O
1930450.77579766,8503077.94462959,52,Björkh.,O
1893090.29867873,8455955.42209475,52,Slåttermossen,O
1960219.86765623,8408474.3522069,2,St. Källbo,O
1960747.71368323,8540209.28420348,2,Gårdskärs fiskehamn,O
1992064.11577922,8466690.66853484,182,Andersbo Liss-sjön,O
2013376.89936702,8504701.6664825,53,Örnbådan,O
2057061.71412661,8482666.53462438,192,Västerbyfjärden,O
1921836.96438834,8485722.73989462,2,Ö Verken,O
1965903.45229812,8533966.61945048,52,L. Skrakören,O
2065838.8292702,8477507.61717351,192,Djäknevarpsfj.,O
1914429.52584553,8456152.3709411,51,Henholmarna,O
2009936.48812471,8382601.44912628,2,St. Tadinge,O
1914167.71950955,8463601.81959508,52,Svingbolstamossen,O
1968239.74051677,8518387.42468642,52,Ö Oxholmen,O
1906508.08902498,8378540.21021902,2,St. Skärsjön,O
2004327.95524439,8376195.27355266,43,Tjäderleksmossens naturreservat,O
1991634.23736838,8459901.43269365,52,Långmyren,O
1949528.72935726,8302486.99244903,2,Väppebyberget,O
1893710.72294763,8421967.2659163,52,Ängsb.,O
1916575.54981639,8291041.14633915,52,Nibble holmar,O
1897577.24944353,8406759.19322378,52,Tjärdalsmossen,O
2040605.68964612,8380719.62150898,1,St. Sjörudan,O
1911419.67040321,8398007.03205405,52,Gammelgårdsmossarna,O
1891979.12070184,8426732.09455755,52,St. Viberget,O
2025320.01982325,8419759.91452038,2,Ö Ovanby,O
2062592.90501245,8466674.16742399,52,Stora Käringön,O
2022309.9044713,8420636.1144766,2,N Ingvasta,O
1965731.59814268,8516566.77739572,52,Åminnesh.,O
1965858.05966471,8516842.36634093,52,Stora,O
1883119.36534321,8322316.69864086,1,Akademigården,O
2012065.47164076,8370231.82012928,1,L. Väsby,O
1887566.40733025,8393362.99860513,3,Vansjö,O
1917201.56110679,8323709.20376872,3,V Vällinge,O
2050383.41577436,8509263.26725304,192,Källskärsfjärden,O
1879363.05431961,8392235.62899075,2,Norr Häggebo,O
1907148.95894158,8391125.6401449,182,St. Ramsmossjön,O
1972185.58077124,8514888.85570477,52,V Alderharen,O
1970336.1142448,8523682.03892488,52,N Skogholmen,O
1982620.29938847,8452982.40277815,52,Kolningsberget,O
1964769.06871042,8389117.50326027,2,St. Skärna,O
1948696.1222754,8380251.72105969,1,Nyåkers kvarn,O
1947938.79435276,8515426.17986035,42,Sandbyskogens naturreservat,O
2057542.88627637,8481490.46529266,192,Österbyfjärden,O
1953207.08862769,8547396.22584714,53,Långsandsörarna,O
1936462.04826188,8452260.50383291,1,St. Unungeberg,O
2023726.13894452,8435397.37993595,3,S Skäfthammar,O
1943643.00981224,8460294.67601057,1,Kungsängen,O
1869011.96459094,8422565.00478631,52,St. Käringberget,O
1913846.57858347,8459201.22060276,192,Björkv.,O
1931042.72711335,8297835.94483127,2,N Dalby,O
1988100.12461685,8413575.29848351,1,L. Gökdal,O
1916892.57584271,8355816.71453987,1,L. Långkärret,O
1922996.48439788,8341149.23349612,42,Signalbergets naturreservat,O
2021805.96592568,8380001.92533827,51,Länsmansh.,O
1863779.56537268,8423593.57000776,82,Lindängsb.,O
1935478.26774428,8530201.52647299,52,Höghällsberget,O
2050499.72621602,8443775.2766705,1,St. Björkbyle,O
1956487.37632756,8372117.53094512,1,Enebacken,O
1995682.68103236,8343641.18057538,2,St. Vallby,O
2045818.98415261,8507078.00519289,192,Björkbådv.,O
1920839.61194925,8489617.19140526,192,Brunnsundet,O
1920370.98664548,8335383.91962677,2,St. Berg,O
1890477.7446905,8460582.3366202,192,Timmerviken,O
1914438.33736035,8457795.4321658,51,Storboh.,O
1944817.47685511,8366490.69281176,2,St. Almby,O
1898524.75434244,8309997.32238207,2,Kesudden,O
2061445.00057627,8499639.34033002,52,Glasgrundsslangran,O
1915923.10165951,8353512.6034024,1,St. Lejd,O
1955602.60994587,8385579.05226285,1,St. Blomsberg,O
2014823.94361038,8373354.09766635,3,St. Ellringe,O
1988070.91902523,8462993.30627091,52,St. Broholmen,O
2029554.90346085,8486355.88827588,52,Dundersborg,O
2005427.51171433,8472086.29653683,52,Klintbolsåsen,O
1911586.29089132,8393534.97378073,52,Trappmossarna,O
1957909.18764156,8450036.38937578,1,N Kålbo,O
1883313.57452116,8449987.43416804,52,St. Bastholmen,O
1950124.12952912,8312398.82601164,192,Skälsund,O
2053438.69028097,8469218.30520035,52,Lammskärsudden,O
2022419.24820496,8497163.49882298,52,St. Sandgrund,O
1930690.5396816,8502228.90399157,52,St. Fulön,O
1940210.91226603,8470111.14259467,3,V Halls,O
2022321.11067891,8383846.66061111,1,St. Varberget,O
2000649.6784725,8498649.54991395,1,L. Kullen,O
2003691.15859827,8511244.69179158,182,Stenbergsviken,O
2070704.57913756,8463380.15803327,52,Tjärsholmen,O
1987837.42375838,8484439.05343172,52,Lill-Kråknäs,O
2007335.98705968,8420793.0000246,75,Mickelstorp,O
2022912.2534479,8361913.603764,1,St. Sanda,O
1949081.77011771,8363239.3244366,1,Kristineberg,O
2041760.59322947,8402372.34302471,192,Björnsundet,O
1899960.25311579,8326958.0762369,2,S Rekasta,O
2062860.09294864,8485432.25786993,52,N Vidgrundet,O
1968658.17777861,8517800.37301734,52,Herrgårds-Hummelskäret,O
2016818.84566864,8368513.30747104,2,St. Söderby,O
2001849.15379619,8530891.33520653,182,Gjusholmsfj.,O
1968846.14799569,8446767.92558496,1,L. Myrstugan,O
2042496.58072479,8373888.54507718,52,Aspbladsmossen,O
1934016.27351979,8364913.98947681,52,St. Djupmossen,O
1939615.24015721,8298545.87140003,51,St. Mittskär,O
1948362.38244486,8296280.39125939,2,Båtsbacken,O
2032169.88937237,8478238.92977482,195,Kallrigafjärden,O
1976066.30175175,8473527.77151428,52,Älgmossen,O
1904200.80824937,8303297.62657669,1,Tallbacken,O
1882878.64694995,8411255.54167934,52,Sävesmossen,O
2044881.66723685,8506605.85229826,52,hällorna,O
1922010.09188875,8491773.87819843,51,Svarth.,O
1914420.13647944,8333248.14970074,1,L. Värsta,O
1936256.19106977,8373375.74579633,16,St. Kil,O
2073213.84369049,8462864.86422225,52,Hässjeholmarna,O
2052164.20467377,8444333.74822698,52,Björnvretsskäret,O
1989772.13048101,8352549.27850296,1,Årby soldattorp,O
2008021.49153527,8511266.77825618,192,Nämmarviken,O
1984630.69673265,8530051.81560192,52,Kapplasse,O
1935990.83258484,8420985.69503353,52,Nävergårdsmossen,O
1960992.74715107,8541166.77527284,52,Inre Vågh.,O
1921937.5871581,8365768.15392933,2,St. Sundby,O
2052560.20922095,8510367.69421806,51,Utterbådkubben,O
1974515.92893677,8407559.88651909,1,N Koltorp,O
1956281.59517879,8544449.57713754,52,Hjortronm.,O
2036762.68901518,8393765.7237422,52,Hjortronmossen,O
1936469.67963353,8454928.52696227,52,ängen,O
1964097.68037568,8463269.9176009,75,Lill-Strömma,O
1914161.33954167,8483135.5071713,51,L. Björnholmen,O
2047700.88575051,8511889.06560487,42,Ugglans naturreservat,O
2001959.05246121,8534137.71556512,182,Rödhällsfj.,O
1916723.29845599,8388045.76253263,1,L. Ljusbrunn,O
2047545.77804891,8401656.91522707,1,St. Karbol,O
2058936.49392512,8434747.46298934,192,Askholmsv.,O
1985487.13023287,8440363.2302366,52,Prästholmen,O
1930284.78022415,8375080.9355657,42,Fiby urskogs naturreservat,O
1923017.26961211,8288822.92505743,1,Tjulsta rusthåll,O
1902542.31084248,8374882.8231616,1,L. Tena,O
1980948.97061739,8448840.28033693,52,Åknaremossen,O
1945740.49668446,8394700.24722544,75,St. Bröstgång,O
1864696.51747451,8413709.8181825,52,Järnhällorna,O
2011487.056524,8383289.24743902,1,L. Tadinge,O
1870050.56534337,8382331.03338748,52,Storskogmossen,O
2053619.83260159,8443410.9850192,52,Rättartorpsskäret,O
2003761.5985269,8527743.2303313,192,Hammarviksfjärden,O
1965878.82023837,8534824.33121635,52,St. Skrakören,O
1914870.85243658,8340037.62370649,1,Prästg.,O
2010503.87308168,8371541.76827625,1,Prästg.,O
1939725.83946947,8335752.58695609,1,Prästg.,O
2043691.80249277,8461273.76061214,192,Husbackasundet,O
2060061.82408105,8466504.80701712,52,Ingeborgskäret,O
1897669.21218903,8452230.30011029,52,St. Kalvmossen,O
1949239.47313504,8357275.69051678,1,St. Focksta,O
1911077.38124153,8314966.63272028,1,St. Ilund,O
2014973.35887337,8363709.2079212,1,St. Kågarån,O
1863248.27641075,8424954.52999259,82,Stenb.,O
1915989.4731863,8295785.96555658,1,L. Norrhammar,O
1959239.16183183,8383266.78080277,2,St. Vallskog,O
1967911.24167799,8362192.25408193,1,L. Djurgården,O
1929934.1850188,8513916.89238355,53,St. Färnäset,O
1995735.75454759,8426755.90149314,1,L. Halvöreby,O
1883371.2840583,8457479.45385543,52,Brändh.,O
1865707.59036677,8432022.39852407,52,Boforsholmen,O
2056406.08019129,8497917.35679809,192,Bålgrundsfj.,O
1901970.73208708,8337687.98853819,2,L. Härnevi,O
2044764.90202221,8402716.33959793,52,Stora Tranmossen,O
1985612.90893894,8487704.55477991,52,Brändberget,O
1933313.34881634,8334986.22805933,2,L. Bärby,O
1981983.82451916,8423411.2264314,1,L. Botarby,O
2052555.05344402,8425263.26262647,1,St. Nyborg,O
1982019.70804442,8425493.75783785,1,L. Holvarby,O
2023283.73074419,8419906.47411701,2,V Ovanby,O
1926197.68976598,8500605.9390696,51,Tjäderh.,O
1916780.30167966,8294855.38405648,2,St. Norrhammar,O
1956827.98047729,8448851.37116506,1,S Kålbo,O
1874560.75130859,8446409.27590977,52,Skekarsbomyran,O
1906836.95004906,8424952.4757898,82,Kvarnmossb.,O
1949407.61459219,8310511.59408223,42,Granåsens naturreservat,O
1962811.89347086,8378466.73425251,1,Kungsgården,O
1917181.39830469,8318497.76239038,52,Långkärret,O
2011766.54619757,8354311.13826533,52,Långkärret,O
1994106.58523788,8533613.8107898,192,Storsandshålet,O
1961313.39405433,8542963.96472305,52,Hällörarna,O
2029994.97816164,8466797.37403127,2,L. Aspö,O
1950347.72963194,8379841.25550404,1,L. Nyåker,O
1930833.19901479,8389641.69508547,82,Bydelsb.,O
2061183.73988005,8475168.06417347,1,Lingontega,O
1909278.19332287,8289627.00958193,192,Holmängsviken,O
1919995.91359888,8348642.79033756,1,St. Långkärret,O
1927653.43360136,8388803.84776717,52,Håkansmossen,O
1872570.31566668,8428573.15641993,52,Kvarnsvedmosse,O
2047516.73695038,8414280.88676259,52,Kavelbrokärren,O
2000569.31817132,8461707.93794878,1,Kolartorpet,O
1916361.47844014,8491176.14676221,52,Kotyllsh.,O
1875292.32403342,8444668.39224427,52,Hanbäcksmossen,O
1961007.88102825,8371992.8081961,2,Tuna backar,O
1889111.74016333,8323645.43251928,1,L. Järstena,O
1960874.06911374,8525779.15801712,52,Land-Buckharen,O
2051491.63997087,8467250.31391737,52,Hockstamossen,O
1886890.171492,8448975.73595271,52,Torbacksåsen,O
2011806.29137501,8489407.05900905,52,Björnmyrarna,O
1917961.90675916,8287672.94214026,52,Stångnässkogen,O
1916553.60219773,8352783.67962571,1,L. Lejd,O
1954034.68177297,8328452.06428065,52,St. Gräskärret,O
2061382.79125079,8496137.56777676,52,Utteridskubbarna,O
2010026.11705652,8497467.26332918,52,Nordanängsträsket,O
1893099.04562698,8329595.36562123,2,Nedre Lönsåker,O
2057388.34954145,8495655.47620158,52,Kalvgrundet,O
2011622.9605635,8506398.00280145,1,Solviken,O
1863813.67486359,8351025.69721284,75,St. Bortomta,O
2014666.84784218,8507376.67969893,52,L. Blåklubben,O
2005450.71064883,8487789.92319223,52,Frebbenbomossarna,O
2017725.10959338,8366411.51285275,2,L. Söderby,O
1909916.38914839,8438023.14465533,52,Lapphällarna,O
2004932.56014484,8439080.90933073,52,Brännberget,O
1967183.49627708,8522043.8545902,52,Herrgårds-Hundsharen,O
2053350.95343581,8506640.40632535,52,Stor-Rönnbådan,O
1922636.22566111,8419798.29367224,82,Marstallab.,O
1955954.69907551,8436233.09969608,82,Tassb.,O
1913445.29757111,8335866.54871327,1,St. Vrå,O
1983260.26160015,8460662.69770718,183,St. Agnsjön,O
1882464.02396158,8374783.16178971,3,Norr Hårsbäck,O
1867096.66140321,8397518.6946515,52,Blåbärsmossen,O
2044301.36703867,8396637.84083618,52,Blåbärsmossen,O
1951808.15673723,8393059.28844963,2,S Krycklinge,O
1915379.00558994,8458849.89857435,51,Smedsboholmarna,O
2064889.55362936,8491176.47303832,53,Norr-Gället,O
1960527.55376402,8365887.07189619,2,Kungsgärdet,O
1938875.01584904,8386157.57313533,1,St. Huset,O
1943145.92378164,8283313.95463888,52,St. Gåsholmen,O
1979078.33868489,8394272.62155293,52,Stora Tjädermossen,O
1929211.49924696,8292834.55422662,1,St. Tomta,O
1962068.95760845,8398329.23913732,52,Småmyrarna,O
1935613.720844,8307987.9247098,51,Baklura skär,O
1934425.1696745,8285356.51264984,192,Solbergsviken,O
2044801.48837692,8509126.51452945,42,Norrboda-Jomale naturreservat,O
2070907.73413818,8450609.49018459,192,Bodaviken,O
1926428.21766262,8421367.29390136,52,N Ransta,O
1961167.60205528,8526732.68554167,52,Vatt-Buckharen,O
1887954.44324276,8324139.66012275,2,St. Järstena,O
2007066.34919698,8380784.52701328,2,St. Moga,O
1978206.46211694,8340040.14481324,2,Ö Ängby,O
2024963.97696058,8490812.96468929,52,Stora Asphällan,O
1950914.23541896,8413168.08662974,1,St. Såpebo,O
1914053.14905915,8491587.00828043,52,Bockh.,O
1898838.55158641,8397583.95893392,52,St. Hjortronmossen,O
1904357.35627273,8386088.27064023,52,St. Hjortronmossen,O
1964839.35507579,8398243.79993924,52,St. Hjortronmossen,O
2001485.45793928,8463267.14131812,1,V Rönningstorp,O
1943031.25524168,8482375.92207575,1,L. Gubbo,O
1942872.49565387,8469873.05214573,3,Ö Halls,O
1897299.30393239,8306761.30609409,51,L. Skarpan,O
2035657.24519093,8404034.41723237,52,Svanhuskärret,O
2049720.20593141,8465155.5965185,3,Söderby-Karlsäng,O
2037965.86519028,8462860.90594441,42,Granlidens naturreservat,O
2002337.39162703,8488927.22049104,182,Norrmossträsket,O
1987361.03368109,8438173.22042213,1,L. Ralby,O
1885688.73426774,8422419.68306233,182,N Brinnen,O
1934360.56251114,8502842.44069697,51,Näth.,O
1916134.41730573,8481145.56776952,51,Glucksnäsudden,O
1913229.43546271,8335344.16624622,1,L. Vrå,O
1977221.99804681,8348292.85371215,1,L. Vrå,O
1892176.65141536,8294075.00929261,3,V Märsön,O
1960308.1833096,8353012.09312238,192,Vårdsätraviken,O
1959964.58173787,8333727.96218052,1,Klockarg.,O
1967686.32413262,8474208.34038542,51,Spelholmen,O
1947380.79329127,8467007.58692692,1,L. Frebro,O
1906615.18925153,8320958.04601866,1,Storvreten,O
1913152.66740147,8333370.75940216,1,St. Värsta,O
1919152.00458684,8441520.90427892,1,Staffansbo,O
1904573.8576606,8314687.96556556,2,Stads-Gånsta,O
1955741.15468715,8544985.18968906,61,Gravröse,U
1933879.48678352,8546297.2334068,61,f.d. jvg,U
1933647.13898254,8542106.96773097,61,Runsten,U
1934403.99154979,8540241.72775109,61,Avfallsanl.,U
1939815.93049657,8544557.99664169,61,Reningsverk,U
1946992.903123,8532261.93800966,61,Naturreservat,U
1946709.96422475,8535825.60725673,61,Bergtäkt,U
1946222.24819008,8538577.36339016,61,Fågeltorn,U
1952655.59663387,8535762.23964407,61,Gravfält,U
1960926.60010282,8537078.00604907,61,Gravröse,U
1932878.89492916,8532172.68172615,61,Gravrösen,U
1941070.54743145,8535134.64732276,61,Motorbana,U
1941281.97714844,8534569.02878853,61,Grustäkt,U
1941052.65332934,8538979.83075982,61,Ridhus,U
1941405.82968221,8532853.02562109,61,Golfbana,U
1937101.68293287,8529869.88750497,61,Fornborg,U
1940619.03235421,8530941.48428441,61,Gravfält,U
1940212.77147086,8520091.82636968,61,Naturres.,U
1941831.09568237,8521749.82982401,61,Grustäkt,U
1947606.03153421,8525832.53926045,61,Avfallsanläggning,U
1943237.90336707,8528409.88800179,61,Hemb.gård,U
1960193.52797161,8513369.75378551,61,Träind.,U
1939496.75453699,8506756.03708651,62,övningsfält,U
1940044.22814981,8507107.97024721,62,Militärt,U
1952229.18853729,8508116.06429766,61,Naturreservat,U
1943596.34812247,8515539.98149638,64,Skjutfält,U
1955427.66726945,8505756.0533576,61,Gravrösen,U
1960241.12221484,8508635.60320014,61,Gravfält,U
1952824.58415111,8493113.77630878,61,Bergtäkt,U
1959803.96415147,8497440.41795345,61,Gravfält,U
1963021.46078122,8497597.73000017,62,Naturres.,U
1961402.64609669,8500258.67421172,61,Hemb.gård,U
1959815.06288719,8501090.01983742,61,Ödekyrkogård,U
1936380.19990914,8490482.70601066,61,Grustäkt,U
1949423.23720744,8485905.06060043,61,Naturreservat,U
1950202.70979165,8481016.69769318,61,Ridhus,U
1920234.79965293,8488472.91317687,61,Reningsv.,U
1955271.89214403,8431917.41241363,61,Mek. ind.,U
1955706.15585075,8431476.1621078,61,Bygdeg.,U
1956473.89886256,8432487.83679992,61,Silo,U
1956843.20944128,8432290.54946981,61,Reningsv.,U
1958182.27191634,8433456.1555479,61,Gravfält,U
1962304.20669539,8439513.85599247,61,Motorbana,U
1961571.92113845,8441198.73729942,61,Motorbana,U
1951224.12788857,8424789.03653015,61,Runsten,U
1953224.91664738,8425074.59315287,61,Grus-,U
1953262.0832655,8424794.4422835,61,täkt,U
1952286.9882032,8478273.88144335,61,Runsten,U
1955976.58533007,8464949.21629904,61,Avfallsanl.,U
1947167.08720559,8440797.1363832,61,Bergtäkt,U
1945737.40647545,8441556.03538472,61,Gravrösen,U
1949805.33065897,8430694.66740372,61,Vattenreservoar,U
1947154.37748316,8434010.32348296,61,Runsten,U
1947510.14140368,8434799.5319885,61,Grustäkt,U
1941865.9297753,8450296.33835238,61,Reningsv.,U
1948686.15053455,8455892.34799591,61,Naturreservat,U
1942560.85151882,8459374.80183371,61,Runsten,U
1942906.7528832,8461533.76655671,61,Kyrkoruin,U
1944197.24045904,8461984.64614447,61,Gravhögar,U
1944725.35663853,8463858.21192941,61,Gravfält,U
1945948.5729179,8469222.49138427,61,Gravhög,U
1945070.36246306,8474860.15538032,61,Vattenverk,U
1944078.14950763,8475480.45145976,61,Grustäkt,U
1944323.24134626,8479267.77833033,61,Motorb.,U
1927273.25893955,8437770.92268778,64,Naturreservat,U
1938162.32082799,8478062.25187706,62,Flygfält,U
1939888.51248192,8476148.49673177,62,Motorbana,U
1929296.78730092,8468932.67072712,61,Naturreservat,U
1932284.34581077,8468960.7355676,61,Naturreservat,U
1934085.89588398,8468669.87076545,61,Fornborg,U
1940302.33849998,8463884.55384238,61,Flygfält,U
1924439.73158223,8441018.85434059,61,Travtr.b.,U
1925591.18938165,8447162.66131306,61,Naturres.,U
1934081.52178519,8441910.24729318,61,Naturreservat,U
1942500.80161104,8444489.92542059,61,Reningsverk,U
1925106.79919991,8424367.14301975,61,Naturres.,U
1927136.90276111,8428859.27528533,61,Naturres.,U
1928820.83511962,8429598.01356105,61,Naturreservat,U
1932051.4809888,8425679.77708947,61,Bygdeg.,U
1915128.79512723,8424493.02837894,61,Hemb.g.,U
1917141.55675855,8426107.89925003,61,Runsten,U
1914685.28564904,8439005.8647163,61,Reningsverk,U
1916211.19648843,8440392.11857199,61,Ridhus,U
1914073.97338224,8440845.4086704,61,Runsten,U
1919064.60844804,8454465.2669892,62,Naturreservat,U
1911180.43090788,8459260.44649884,61,Naturreservat,U
1913095.94731197,8461555.16995803,61,Naturreservat,U
1903088.60621452,8449772.20451998,61,Bygdegård,U
1911544.31739414,8452840.49763693,61,Naturreservat,U
1901659.58193084,8428783.22080064,61,Naturreservat,U
1910030.20914108,8440707.74025409,61,Hemb.g.,U
1912926.62801542,8438879.00368563,61,Mek. ind.,U
1912855.23078327,8442268.1531961,61,Gravfält,U
1886017.99838433,8453316.69734586,61,Snickeri,U
1885866.0367212,8443497.96955233,61,Grustäkt,U
1892207.8672759,8446812.95394688,61,Bergtäkt,U
1900140.15285369,8440769.89036191,61,Travtr.b.,U
1876325.59902882,8447120.96106241,61,Utsiktsplats,U
1878305.5713943,8443710.1460878,61,Tjärdal,U
1880665.49547496,8441774.14607033,61,70,U
1872044.71566397,8436532.08053735,63,Naturreservat,U
